,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,last_scraped,calendar_last_scraped,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,extra_people,guests_included
4195,Apartment,Entire home/apt,Real Bed,1,7,flexible,3/11/2019 4:00,3/11/2019 4:00,2,0,1,3,1,298,0,1
4196,Apartment,Private room,Real Bed,1,1125,flexible,2/18/2019 5:00,2/18/2019 5:00,1,1,1,1,1,53,0,1
4197,Other,Entire home/apt,Real Bed,1,1125,super_strict_60,3/6/2019 5:00,3/6/2019 5:00,5,2,3,0,2,150,0,1
4198,Serviced apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,2,1,1,0,1,1798,0,1
4199,Boutique hotel,Private room,Real Bed,1,1125,flexible,2/18/2019 5:00,2/18/2019 5:00,6,1,4,0,1,359,0,1
4200,Apartment,Entire home/apt,Real Bed,3,1125,moderate,2/16/2019 5:00,2/16/2019 5:00,4,1,1,3,1,28,0,1
4201,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,3,1,1,3,1,50,10,2
4202,Apartment,Private room,Real Bed,1,15,flexible,2/18/2019 5:00,2/18/2019 5:00,1,2,2,0,1,132,170,2
4203,Apartment,Private room,Real Bed,1,15,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,2,1,1,2,1,675,250,2
4204,Apartment,Entire home/apt,Real Bed,3,90,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,6,3,6,32,2,105,20,4
4205,House,Entire home/apt,Real Bed,1,1125,flexible,3/11/2019 4:00,3/11/2019 4:00,2,1,1,0,1,393,0,1
4206,Apartment,Entire home/apt,Real Bed,3,180,strict_14_with_grace_period,2/11/2019 5:00,2/11/2019 5:00,4,1,2,93,1.5,164,50,2
4207,Apartment,Entire home/apt,Real Bed,1,1125,moderate,2/16/2019 5:00,2/16/2019 5:00,2,1,2,1,1,60,0,2
4208,Apartment,Entire home/apt,Real Bed,30,1000,flexible,2/18/2019 5:00,2/18/2019 5:00,5,3,5,0,1,148,50,1
4209,Apartment,Private room,Real Bed,1,3,flexible,3/11/2019 4:00,3/11/2019 4:00,2,1,1,0,1,70,0,1
4210,House,Private room,Real Bed,3,23,moderate,3/7/2019 5:00,3/7/2019 5:00,2,1,2,166,1,33,0,1
4211,House,Private room,Real Bed,1,31,moderate,2/16/2019 5:00,2/16/2019 5:00,3,1,2,2,1,80,0,1
4212,Apartment,Private room,Real Bed,3,27,strict_14_with_grace_period,3/7/2019 5:00,3/7/2019 5:00,2,1,1,125,1,89,30,1
4213,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2/18/2019 5:00,2/18/2019 5:00,4,1,2,0,1,206,0,1
4214,Apartment,Private room,Real Bed,4,1125,strict_14_with_grace_period,2/11/2019 5:00,2/11/2019 5:00,3,1,2,11,1,160,87,1
4215,Loft,Entire home/apt,Real Bed,1,1125,flexible,3/11/2019 4:00,3/11/2019 4:00,4,2,2,0,1,301,40,1
4216,Serviced apartment,Entire home/apt,Real Bed,1,11,strict_14_with_grace_period,2/11/2019 5:00,2/11/2019 5:00,4,2,3,0,2,500,50,3
4217,Bed and breakfast,Private room,Real Bed,1,10,flexible,3/11/2019 4:00,3/11/2019 4:00,5,2,5,0,1,173,0,1
4218,Guest suite,Entire home/apt,Real Bed,3,60,moderate,3/6/2019 5:00,3/6/2019 5:00,2,1,1,48,1,89,0,2
4219,Apartment,Entire home/apt,Real Bed,1,31,flexible,3/11/2019 4:00,3/11/2019 4:00,3,1,1,1,1,714,200,2
4220,Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,3/7/2019 5:00,3/7/2019 5:00,2,1,2,0,1,50,15,1
4221,Boutique hotel,Private room,Real Bed,1,1125,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,2,1,1,5,1,447,0,1
4222,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,2/11/2019 5:00,2/11/2019 5:00,3,1,1,0,1,149,0,1
4223,Apartment,Private room,Real Bed,1,1125,moderate,2/11/2019 5:00,2/11/2019 5:00,2,1,4,0,2,250,250,1
4224,House,Entire home/apt,Real Bed,2,4,flexible,2/11/2019 5:00,2/11/2019 5:00,6,1,3,0,2,601,0,1
4225,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2/11/2019 5:00,2/11/2019 5:00,6,2,2,0,2,601,0,1
4226,Townhouse,Private room,Real Bed,1,1125,flexible,3/11/2019 4:00,3/11/2019 4:00,6,2,5,0,1,60,25,2
4227,Apartment,Entire home/apt,Real Bed,2,15,flexible,2/16/2019 5:00,2/16/2019 5:00,4,2,3,0,1,75,0,1
4228,Apartment,Entire home/apt,Real Bed,4,89,strict_14_with_grace_period,2/11/2019 5:00,2/11/2019 5:00,3,1,3,0,1,601,100,1
4229,Apartment,Entire home/apt,Real Bed,1,365,flexible,3/11/2019 4:00,3/11/2019 4:00,2,0,1,0,1.5,699,0,1
4230,Apartment,Entire home/apt,Real Bed,3,1125,moderate,3/11/2019 4:00,3/11/2019 4:00,2,0,1,2,1,950,50,1
4231,Apartment,Entire home/apt,Real Bed,32,1125,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,2,1,1,0,1,32,0,1
4232,Serviced apartment,Entire home/apt,Real Bed,1,90,flexible,2/18/2019 5:00,2/18/2019 5:00,4,1,2,0,1,221,0,1
4233,Apartment,Entire home/apt,Real Bed,3,1125,flexible,3/11/2019 4:00,3/11/2019 4:00,2,1,1,0,1,997,0,1
4234,Apartment,Private room,Real Bed,1,3,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,1,1,1,0,1,20,0,1
4235,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,4,2,2,1,2,400,0,1
4236,Apartment,Private room,Real Bed,2,1125,flexible,3/8/2019 5:00,3/8/2019 5:00,2,1,1,1,1,57,0,1
4237,Loft,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,4,0,2,0,1,597,0,1
4238,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,3,1,2,0,1,75,0,1
4239,House,Entire home/apt,Real Bed,1,30,flexible,3/11/2019 4:00,3/11/2019 4:00,6,2,4,1,1,110,15,4
4240,Apartment,Private room,Real Bed,4,1125,flexible,2/18/2019 5:00,2/18/2019 5:00,1,1,1,0,1,74,0,1
4241,Boutique hotel,Private room,Real Bed,3,1125,flexible,2/18/2019 5:00,2/18/2019 5:00,2,1,1,0,1,475,0,1
4242,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,4,1,3,2,1,981,50,4
4243,Apartment,Shared room,Real Bed,3,1125,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,12,1,12,2,3,251,250,1
4244,Boutique hotel,Private room,Real Bed,1,1125,flexible,2/18/2019 5:00,2/18/2019 5:00,2,1,1,1,1,111,0,1
4245,Bed and breakfast,Private room,Real Bed,1,22,flexible,3/11/2019 4:00,3/11/2019 4:00,2,1,1,0,1,298,0,1
4246,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2/11/2019 5:00,2/11/2019 5:00,1,1,1,0,1,560,0,1
4247,Apartment,Private room,Real Bed,32,179,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,1,1,1,0,3,27,10,1
4248,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,6,3,5,1,2,262,0,6
4249,Apartment,Entire home/apt,Real Bed,2,1125,flexible,2/11/2019 5:00,2/11/2019 5:00,4,1,2,16,1,298,0,2
4250,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,10,4,5,0,1,200,20,4
4251,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2/18/2019 5:00,2/18/2019 5:00,4,2,3,2,1,132,0,1
4252,House,Entire home/apt,Real Bed,3,10,moderate,2/11/2019 5:00,2/11/2019 5:00,7,2,5,0,2,172,150,1
4253,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,2/11/2019 5:00,2/11/2019 5:00,4,3,2,0,2,511,0,1
4254,Apartment,Shared room,Real Bed,1,7,flexible,2/11/2019 5:00,2/11/2019 5:00,1,1,3,0,1,78,0,1
4255,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,2/11/2019 5:00,2/11/2019 5:00,4,1,2,0,1,466,0,1
4256,Apartment,Private room,Real Bed,2,28,moderate,2/11/2019 5:00,2/11/2019 5:00,2,1,1,0,1,142,0,2
4257,Apartment,Entire home/apt,Real Bed,3,79,strict_14_with_grace_period,2/18/2019 5:00,2/18/2019 5:00,6,2,6,2,1,448,60,3
4258,Apartment,Entire home/apt,Real Bed,30,1125,moderate,2/11/2019 5:00,2/11/2019 5:00,2,1,1,0,1,601,0,1
4259,Serviced apartment,Entire home/apt,Real Bed,3,1125,moderate,3/8/2019 5:00,3/8/2019 5:00,6,3,4,0,1,200,14,2
4260,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2/16/2019 5:00,2/16/2019 5:00,4,2,4,0,1,54,0,4
4261,Apartment,Entire home/apt,Real Bed,1,1125,moderate,3/11/2019 4:00,3/11/2019 4:00,2,1,1,2,1,502,0,1
4262,Apartment,Entire home/apt,Real Bed,4,30,flexible,2/11/2019 5:00,2/11/2019 5:00,6,3,3,0,2,2301,0,1
4263,Apartment,Entire home/apt,Real Bed,7,90,strict_14_with_grace_period,2/11/2019 5:00,2/11/2019 5:00,4,2,3,0,1,131,0,1
4264,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,4,1,3,0,1,39,10,2
4265,Apartment,Entire home/apt,Real Bed,2,1125,moderate,3/8/2019 5:00,3/8/2019 5:00,8,3,3,2,2,120,20,7
4266,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2/16/2019 5:00,2/16/2019 5:00,6,2,4,0,1.5,95,15,4
4267,Guest suite,Entire home/apt,Real Bed,2,1125,moderate,2/16/2019 5:00,2/16/2019 5:00,4,0,2,0,1,100,0,1
4268,Serviced apartment,Entire home/apt,Real Bed,1,99,flexible,3/7/2019 5:00,3/7/2019 5:00,3,0,2,0,1,161,0,3
4269,House,Entire home/apt,Real Bed,7,1125,strict_14_with_grace_period,3/6/2019 5:00,3/6/2019 5:00,16,5,11,0,5.5,1295,0,1
4270,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,2,1,2,0,1,101,15,2
4271,Apartment,Entire home/apt,Real Bed,1,1125,flexible,3/11/2019 4:00,3/11/2019 4:00,3,0,2,1,1,777,150,1
4272,Apartment,Entire home/apt,Real Bed,1,365,super_strict_60,3/6/2019 5:00,3/6/2019 5:00,2,1,1,0,1,230,17,2
4273,Condominium,Entire home/apt,Real Bed,1,365,super_strict_60,3/6/2019 5:00,3/6/2019 5:00,4,1,3,0,1,287,17,2
4274,Apartment,Entire home/apt,Real Bed,1,365,super_strict_60,3/6/2019 5:00,3/6/2019 5:00,3,1,1,0,1,172,17,2
4275,House,Shared room,Real Bed,1,1125,strict_14_with_grace_period,3/6/2019 5:00,3/6/2019 5:00,4,1,4,1,1,43,25,1
4276,Apartment,Private room,Real Bed,1,7,moderate,2/11/2019 5:00,2/11/2019 5:00,1,1,1,0,1,149,0,1
4277,Condominium,Entire home/apt,Real Bed,1,180,strict_14_with_grace_period,3/6/2019 5:00,3/6/2019 5:00,6,2,3,1,2,167,0,1
4278,Apartment,Private room,Real Bed,2,5,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,1,1,1,1,1,24,0,1
4279,Apartment,Entire home/apt,Real Bed,1,1086,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,2,1,1,1,1,50,0,2
4280,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,3/7/2019 5:00,3/7/2019 5:00,13,4,6,30,1,300,25,8
4281,Apartment,Entire home/apt,Real Bed,1,365,moderate,3/11/2019 4:00,3/11/2019 4:00,14,6,8,0,2,160,10,10
4282,Townhouse,Entire home/apt,Real Bed,1,1125,super_strict_60,3/6/2019 5:00,3/6/2019 5:00,7,3,4,42,2,536,0,8
4283,Apartment,Private room,Real Bed,2,15,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,3,1,2,0,1,59,12,1
4284,House,Entire home/apt,Real Bed,1,1125,flexible,2/18/2019 5:00,2/18/2019 5:00,4,1,2,0,1,111,0,1
4285,Apartment,Entire home/apt,Real Bed,2,7,flexible,2/11/2019 5:00,2/11/2019 5:00,7,3,4,0,1.5,1201,0,1
4286,Apartment,Entire home/apt,Real Bed,1,35,flexible,2/11/2019 5:00,2/11/2019 5:00,5,2,4,3,2,201,0,1
4287,House,Entire home/apt,Real Bed,2,1125,moderate,3/6/2019 5:00,3/6/2019 5:00,8,4,7,38,2,258,30,4
4288,Apartment,Private room,Real Bed,28,365,flexible,3/11/2019 4:00,3/11/2019 4:00,2,1,1,0,1,550,0,1
4289,Bed and breakfast,Private room,Real Bed,2,1125,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,2,1,1,2,1,69,20,2
4290,House,Shared room,Real Bed,3,5,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,1,1,1,2,1,157,100,1
4291,Apartment,Entire home/apt,Real Bed,2,20,flexible,3/11/2019 4:00,3/11/2019 4:00,2,0,1,0,1,1201,0,1
4292,Apartment,Entire home/apt,Real Bed,2,31,moderate,2/16/2019 5:00,2/16/2019 5:00,7,3,5,0,2,79,15,2
4293,Apartment,Private room,Real Bed,1,1125,flexible,3/11/2019 4:00,3/11/2019 4:00,2,1,1,5,1,479,100,1
4294,Serviced apartment,Entire home/apt,Real Bed,1,4,flexible,2/16/2019 5:00,2/16/2019 5:00,2,0,1,0,1,100,0,1
4295,Bed and breakfast,Private room,Real Bed,1,1125,flexible,2/18/2019 5:00,2/18/2019 5:00,4,1,3,0,1,269,0,1
4296,Apartment,Private room,Real Bed,2,10,flexible,2/18/2019 5:00,2/18/2019 5:00,1,1,1,0,1,121,0,1
4297,Apartment,Entire home/apt,Real Bed,1,100,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,2,1,1,0,1,683,150,1
4298,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,3,2,4,0,1,300,0,3
4299,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2/18/2019 5:00,2/18/2019 5:00,4,2,4,1,1,316,149,2
4300,Apartment,Private room,Real Bed,1,30,flexible,3/8/2019 5:00,3/8/2019 5:00,2,0,1,4,1,55,10,1
4301,Guest suite,Private room,Real Bed,4,10,flexible,2/11/2019 5:00,2/11/2019 5:00,4,2,2,0,3,1201,0,1
4302,Apartment,Entire home/apt,Real Bed,2,1125,flexible,2/18/2019 5:00,2/18/2019 5:00,4,2,3,1,1,237,50,1
4303,House,Entire home/apt,Real Bed,2,1125,super_strict_30,2/16/2019 5:00,2/16/2019 5:00,6,2,3,0,1,67,0,1
4304,Condominium,Entire home/apt,Real Bed,2,1125,flexible,2/11/2019 5:00,2/11/2019 5:00,8,3,3,0,2,1999,0,1
4305,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2/18/2019 5:00,2/18/2019 5:00,8,2,4,0,1,427,42,4
4306,Tiny house,Entire home/apt,Real Bed,1,5,flexible,2/11/2019 5:00,2/11/2019 5:00,4,1,1,0,1,127,0,1
4307,Apartment,Private room,Real Bed,4,1125,flexible,3/8/2019 5:00,3/8/2019 5:00,2,1,1,1,1,120,10,1
4308,House,Private room,Real Bed,2,1125,strict_14_with_grace_period,3/7/2019 5:00,3/7/2019 5:00,2,1,2,0,1.5,119,20,2
4309,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,3,1,3,0,1,440,0,3
4310,Apartment,Shared room,Real Bed,1,30,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,1,1,1,0,1,526,0,1
4311,Villa,Private room,Real Bed,1,1125,flexible,3/11/2019 4:00,3/11/2019 4:00,2,1,1,0,1,55,10,2
4312,House,Private room,Real Bed,1,30,flexible,3/11/2019 4:00,3/11/2019 4:00,1,2,1,1,1,243,0,1
4313,Apartment,Entire home/apt,Real Bed,31,1125,flexible,3/8/2019 5:00,3/8/2019 5:00,5,3,4,0,1,40,0,1
4314,Apartment,Private room,Real Bed,2,30,flexible,3/11/2019 4:00,3/11/2019 4:00,1,1,1,1,1,35,0,1
4315,Condominium,Private room,Real Bed,28,1125,flexible,3/11/2019 4:00,3/11/2019 4:00,2,1,1,0,1,283,50,1
4316,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,2,1,1,9,1,50,0,1
4317,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,2,1,1,1,1,80,0,1
4318,Apartment,Entire home/apt,Real Bed,7,1125,flexible,3/6/2019 5:00,3/6/2019 5:00,2,1,1,6,1,115,0,1
4319,Apartment,Entire home/apt,Real Bed,5,1125,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,4,1,1,0,1,300,0,4
4320,Serviced apartment,Entire home/apt,Real Bed,1,1125,flexible,2/18/2019 5:00,2/18/2019 5:00,3,2,2,0,1,148,0,1
4322,Apartment,Entire home/apt,Real Bed,3,90,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,2,1,1,0,1,848,500,2
4323,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,2,1,1,0,1,51,10,1
4324,Apartment,Private room,Real Bed,7,32,flexible,3/8/2019 5:00,3/8/2019 5:00,1,1,1,0,1,100,0,1
4325,Apartment,Entire home/apt,Real Bed,1,365,super_strict_60,3/6/2019 5:00,3/6/2019 5:00,4,1,3,0,1,230,17,2
4326,Condominium,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,2,0,1,3,1,31,0,1
4327,Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,3,1,2,2,2,65,0,1
4328,Serviced apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,4,2,3,4,1,1751,0,1
4329,Guesthouse,Private room,Real Bed,1,30,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,3,1,2,0,1,361,0,1
4330,Condominium,Entire home/apt,Real Bed,5,1125,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,2,0,1,0,1,70,0,1
4331,Condominium,Private room,Real Bed,2,5,flexible,3/8/2019 5:00,3/8/2019 5:00,1,0,1,0,1,35,0,1
4332,Apartment,Entire home/apt,Real Bed,4,365,moderate,2/11/2019 5:00,2/11/2019 5:00,2,1,1,24,1,224,0,1
4333,Serviced apartment,Private room,Real Bed,1,1125,moderate,2/18/2019 5:00,2/18/2019 5:00,2,1,2,0,1,148,50,1
4334,Apartment,Entire home/apt,Real Bed,3,10,strict_14_with_grace_period,3/7/2019 5:00,3/7/2019 5:00,2,1,1,2,1,139,50,2
4335,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2/18/2019 5:00,2/18/2019 5:00,3,2,2,2,1,79,0,1
4336,Apartment,Entire home/apt,Real Bed,3,90,strict_14_with_grace_period,2/16/2019 5:00,2/16/2019 5:00,4,1,2,3,1,45,15,2
4337,Apartment,Private room,Real Bed,2,30,moderate,2/11/2019 5:00,2/11/2019 5:00,3,1,1,3,1,127,70,2
4338,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,4,1,2,0,1,76,7,2
4339,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,4,1,2,1,1,76,7,2
4340,House,Entire home/apt,Real Bed,1,1125,flexible,2/18/2019 5:00,2/18/2019 5:00,5,2,2,0,1,142,0,1
4341,Serviced apartment,Entire home/apt,Real Bed,1,8,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,3,0,2,0,1,1201,0,1
4342,Apartment,Entire home/apt,Real Bed,31,365,flexible,3/8/2019 5:00,3/8/2019 5:00,6,2,4,0,1,46,5,5
4343,Condominium,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,5,1,3,0,1,45,30,3
4344,Bed and breakfast,Private room,Real Bed,1,1125,flexible,3/11/2019 4:00,3/11/2019 4:00,1,1,1,0,1,25,0,1
4345,Apartment,Entire home/apt,Real Bed,32,1125,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,3,2,2,0,1,57,0,1
4346,Casa particular (Cuba),Private room,Real Bed,3,1125,flexible,2/11/2019 5:00,2/11/2019 5:00,1,1,1,2,1,56,0,1
4347,House,Private room,Real Bed,7,180,moderate,3/11/2019 4:00,3/11/2019 4:00,1,1,1,2,1,50,0,1
4348,Serviced apartment,Shared room,Real Bed,1,6,flexible,2/18/2019 5:00,2/18/2019 5:00,2,1,2,0,1,58,0,1
4349,Apartment,Private room,Real Bed,1,14,flexible,2/11/2019 5:00,2/11/2019 5:00,1,1,1,0,1,78,0,1
4350,Apartment,Private room,Real Bed,3,365,strict_14_with_grace_period,2/11/2019 5:00,2/11/2019 5:00,2,1,2,0,1,45,20,1
4351,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2/16/2019 5:00,2/16/2019 5:00,3,1,1,0,1,26,15,1
4352,Apartment,Private room,Real Bed,1,1125,flexible,2/18/2019 5:00,2/18/2019 5:00,2,1,1,0,1,248,0,1
4353,House,Private room,Real Bed,5,30,strict_14_with_grace_period,3/6/2019 5:00,3/6/2019 5:00,2,1,1,55,1,65,30,1
4354,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,2,1,1,1,1,353,100,2
4355,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,6,2,3,0,1,199,29,4
4356,Apartment,Entire home/apt,Real Bed,2,1125,flexible,2/16/2019 5:00,2/16/2019 5:00,12,6,10,0,2.5,209,0,1
4357,Apartment,Entire home/apt,Real Bed,4,30,strict_14_with_grace_period,2/11/2019 5:00,2/11/2019 5:00,4,2,3,3,1,798,0,1
4358,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,6,2,4,1,1.5,801,50,4
4359,Apartment,Entire home/apt,Real Bed,3,6,flexible,2/11/2019 5:00,2/11/2019 5:00,5,2,2,0,2,392,0,1
4360,House,Private room,Real Bed,1,1125,flexible,2/11/2019 5:00,2/11/2019 5:00,2,0,1,0,1,75,0,1
4361,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2/18/2019 5:00,2/18/2019 5:00,2,1,1,0,1,169,0,1
4362,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2/18/2019 5:00,2/18/2019 5:00,4,1,2,2,1,316,42,2
4363,Hostel,Private room,Real Bed,2,30,moderate,2/11/2019 5:00,2/11/2019 5:00,2,1,1,0,1,933,0,2
4364,Apartment,Entire home/apt,Real Bed,2,1125,flexible,2/11/2019 5:00,2/11/2019 5:00,4,2,3,0,2,201,0,1
4365,House,Private room,Real Bed,7,1125,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,1,0,1,0,1,25,0,1
4366,Condominium,Entire home/apt,Real Bed,1,365,super_strict_60,3/6/2019 5:00,3/6/2019 5:00,2,1,1,0,1,287,17,2
4367,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,3,1,1,0,1,879,120,1
4368,Apartment,Entire home/apt,Real Bed,1,1125,flexible,3/11/2019 4:00,3/11/2019 4:00,2,1,2,1,1,440,0,1
4369,Loft,Entire home/apt,Real Bed,1,7,flexible,3/11/2019 4:00,3/11/2019 4:00,16,1,2,0,1.5,2300,0,1
4370,Bed and breakfast,Private room,Real Bed,1,1125,moderate,2/18/2019 5:00,2/18/2019 5:00,4,4,2,0,1,627,60,2
4371,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,9,2,6,0,2,129,0,1
4372,Guest suite,Entire home/apt,Real Bed,3,10,strict_14_with_grace_period,3/6/2019 5:00,3/6/2019 5:00,4,2,2,0,1,100,50,4
4373,Apartment,Private room,Real Bed,2,1125,flexible,3/8/2019 5:00,3/8/2019 5:00,2,1,1,0,1,35,0,1
4374,Apartment,Private room,Real Bed,29,1125,flexible,3/11/2019 4:00,3/11/2019 4:00,1,0,1,0,1,353,0,1
4375,Condominium,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,3/6/2019 5:00,3/6/2019 5:00,6,1,3,0,1,175,0,1
4376,Apartment,Private room,Real Bed,1,1125,moderate,2/11/2019 5:00,2/11/2019 5:00,2,1,2,0,2,298,100,1
4377,Apartment,Entire home/apt,Real Bed,2,170,strict_14_with_grace_period,2/16/2019 5:00,2/16/2019 5:00,6,3,3,0,2,60,10,4
4378,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,2,1,1,3,1,30,25,3
4379,Serviced apartment,Entire home/apt,Real Bed,3,1125,flexible,2/18/2019 5:00,2/18/2019 5:00,3,1,1,0,1,174,0,1
4380,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2/16/2019 5:00,2/16/2019 5:00,3,1,1,5,1,55,5,2
4381,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2/18/2019 5:00,2/18/2019 5:00,4,2,3,0,2,527,0,1
4382,Guesthouse,Private room,Real Bed,1,30,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,3,1,2,7,1,416,0,1
4383,Apartment,Entire home/apt,Real Bed,2,30,flexible,3/7/2019 5:00,3/7/2019 5:00,4,1,4,5,1,14,0,1
4384,Apartment,Entire home/apt,Real Bed,1,2,moderate,2/11/2019 5:00,2/11/2019 5:00,3,1,1,0,1,112,0,1
4385,Apartment,Entire home/apt,Real Bed,32,1125,strict_14_with_grace_period,3/8/2019 5:00,3/8/2019 5:00,3,2,2,0,1,56,0,1
4386,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2/11/2019 5:00,2/11/2019 5:00,4,1,1,35,1,119,50,2
4387,Condominium,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,2/11/2019 5:00,2/11/2019 5:00,10,3,7,0,3,451,50,9
4388,Apartment,Private room,Real Bed,3,50,flexible,2/11/2019 5:00,2/11/2019 5:00,2,1,1,0,1,145,0,1
4389,Apartment,Entire home/apt,Real Bed,2,120,flexible,2/11/2019 5:00,2/11/2019 5:00,4,1,1,1,1,101,0,1
4390,Apartment,Private room,Real Bed,28,1125,strict_14_with_grace_period,3/11/2019 4:00,3/11/2019 4:00,1,1,1,0,2,267,0,1
4391,Apartment,Entire home/apt,Real Bed,2,1125,flexible,2/16/2019 5:00,2/16/2019 5:00,4,1,2,0,1,75,0,1
